ID,Contractor,Size,Utility,Zip
24489,Erus Energy,8.4,EPE,88011
24490,Marc Jones Constr. dba SunPro,6.0,EPE,88012
24491,"Nexus Energy Systems, Inc.",9.8,PNM,87048
24492,Titan Solar Power,10.8,PNM,87123
24510,ION Solar,5.8,PNM,87124
24511,Solar Works Energy,6.2,PNM,87110
24512,"Solcius, LLC",4.9,PNM,87120
24513,Sunspot Solar Energy Systems,7.4,PNM,88011
24514,Solar Works Energy,5.5,PNM,87124
24515,ION Developer LLC,2.6,PNM,87507
24516,Marc Jones Constr. dba SunPro,10.4,other,88201
24517,NM Solar Group Inc,3.2,PNM,87144
24518,NM Solar Group Inc,11.1,PNM,87105
24519,ION Developer LLC,3.5,PNM,87068
24520,NM Solar group Inc,8.1,EPE,88007
24521,NM Solar Group Inc,5.4,EPE,88008
24522,NM Solar Group Inc,6.7,PNM,88310
24523,JP Electric,10.0,EPE,88011
24524,NM Solar Group Inc,16.2,OCEC,88337
24525,Nm Solar group inc,8.7,PNM,88310
24526,Experienced Solar,11.1,PNM,87111
24527,NM Solar Group Inc,7.5,PNM,87120
24528,NM Solar Group Inc,6.4,PNM,87106
24529,NM Solar Group INC,5.6,PNM,87031
24530,NM Solar Group Inc,5.9,PNM,87110
24535,ION Developer LLC,2.3,PNM,87068
24537,Positive Energy Solar,11.8,PNM,87124
24538,Positive Energy Solar,5.9,PNM,87120
24539,Positive Energy Solar,4.2,PNM,87501
24540,NM Solar Group Inc,3.0,PNM,87120
24541,NM Solar Group Inc,5.4,PNM,87124
24542,NM Solar Group Inc,9.6,PNM,88310
24543,Vivint Solar,3.8,PNM,87108
24544,NM Solar Group Inc,8.1,EPE,88008
24545,NM Solar Group Inc,14.5,other,88310
24546,Titan Solar Power,6.9,PNM,87109
24547,NM Solar Group Inc,15.4,PNM,88310
24551,"Solcius, LLC",8.3,PNM,87001
24552,ION Developer LLC,4.2,PNM,87144
24553,ION Developer LLC,5.4,PNM,87144
24554,Marc Jones Constr. dba SunPro,6.7,other,88203
24555,Poulin Design Remolding,5.6,PNM,87144
24556,NM Solar Group Inc,4.8,EPE,88008
24557,ION Developer LLC,2.9,PNM,87505
24558,Titan Solar Power NM Inc,10.2,PNM,87124
24559,ION Developer LLC,5.3,PNM,87120
24560,"Solar Smart Living, LLC",8.5,EPE,88007
24562,"POULIN DESIGN REMODELING, INC.",7.0,PNM,87123
24563,Ion Developer LLC,6.1,LADPU,87547
24564,Titan Solar Power,5.3,PNM,87144
24566,Titan Solar Power,4.9,PNM,87144
24567,"Solcius, LLC",6.2,PNM,88030
24568,Titan Solar Power,7.5,PNM,87111
24569,Sunrun,5.7,PNM,87110
24570,Organ Mountain Solar & Electric,9.9,EPE,88011
24573,"SOLCIUS, LLC",3.4,PNM,87124
24574,Ion Developer LLC,8.6,PNM,87120
24575,PPC Solar,5.1,PNM,87529
24576,Organ Mountain Solar & Electric,5.3,PNM,88061
24577,"DeMent Electric, Inc.",7.6,PNM,88061
24578,Titan Solar Power NM,2.9,PNM,87121
24580,ION Solar,17.9,PNM,87508
24581,Titan Solar Power,5.3,PNM,87144
24582,Advanced Technologies,9.0,PNM,88007
24583,Organ Mountain Solar & Electric,7.9,EPE,88005
24584,NEXUS SOLAR,7.2,PNM,87031
24586,Organ Mountain Solar & Electric,3.1,TCMU,87901
24587,Encor Solar LLC,4.5,EPE,88012
24594,ION Solar,4.8,PNM,87144
24595,Organ Mountain Solar & Electric,7.9,OCEC,88325
24596,"PLE Electric, LLC",6.8,PNM,88310
24597,Positive Energy Solar,9.9,PNM,87107
24598,Vivint Solar,9.9,PNM,87122
24599,Vivint Solar,3.7,PNM,87112
24600,5 Star Electric,9.9,PNM,87114
24601,Solarize NM,4.7,PNM,87540
24602,Solcius LLC,5.1,EPE,88012
24603,ION Solar,7.3,PNM,87114
24604,Erus Energy,11.7,EPE,88008
24605,AMENERGY,8.1,PNM,87505
24606,Solcius LLC,3.5,PNM,87110
24607,"Titan Solar Power NM, Inc",12.4,PNM,87124
24608,Affordable Solar,9.7,PNM,87048
24609,My Solar,4.1,PNM,87104
24610,Solcius LLC,2.5,PNM,87121
24611,Solcius LLC,3.8,PNM,87121
24612,Affordable Solar,7.2,PNM,87109
24613,Sunrun Installation Services,5.9,PNM,87111
24614,Nexus Energy Systems Inc,5.8,PNM,88310
24615,"Titan Solar Power NM, Inc",3.9,PNM,87031
24616,Osceola Energy,7.9,PNM,87108
24617,Solcius LLC,9.9,PNM,88030
24618,Tesla,9.9,EPE,88011
24619,ION Solar,5.7,PNM,87120
24620,"Titan Solar Power NM, Inc",4.2,PNM,87113
24621,Modern Era Solar,5.0,PNM,88012
24622,"Titan Solar Power NM, Inc",9.9,PNM,87110
24623,Lightspeed LLc,4.1,PNM,87501
24624,Poulin Design Remolding,8.9,PNM,87122
24625,"Titan Solar Power NM, Inc",2.9,PNM,87124
24626,Sunrun Installation Services,3.8,PNM,87120
24630,ION Solar,4.2,PNM,87114
24631,SPENCER'S ENTERPRISES,14.0,SEC,87002
24632,NM Solar Group INC,9.6,LCEC,88260
24633,NM Solar Group INC,8.1,SPS,88101
24634,NM Solar Group INC,12.1,EPE,88007
24635,Tesla Energy Operations,3.7,PNM,87123
24636,Organ Mountain Solar & Electric,13.2,EPE,88011
24637,Select Solar LLC,2.6,LADPU,87547
24638,Solar Works Energy,6.3,PNM,87123
24639,Solar Works Energy,7.9,PNM,87120
24646,Solar Works Energy,6.5,PNM,87112
24647,"Solcius, LLC",4.5,PNM,87031
24648,Osceola Inc,6.1,PNM,87048
24649,"Vivint Solar Developer, LLC",6.1,PNM,87105
24650,Yellow Bird Services,7.3,EPE,88005
24651,Yellow Bird Services,6.7,PNM,88352
24652,Yellow Bird Services LLC,4.4,PNM,88352
24654,"Titan Solar Power NM, Inc",5.9,PNM,87121
24655,Positive Energy Solar,7.0,PNM,87507
24656,Positive Energy Solar,7.0,PNM,87507
24657,Positive Energy Solar,2.5,PNM,87507
24658,Positive Energy Solar,12.6,PNM,87540
24659,Positive Energy Solar,10.5,PNM,87506
24660,Positive Energy Solar,11.8,PNM,87107
24661,VIVINT SOLAR DEVELOPER LLC,4.2,PNM,87123
24662,"Vivint Solar Developer, LLC",5.8,PNM,87114
24663,"Array of Solar, LLC",3.1,EPE,88011
24664,"Solcius,LLC",6.7,PNM,87121
24665,ION Developer LLC,3.7,PNM,87031
24667,Yellow Bird Services,6.0,PNM,88030
24668,Yellow Bird Services LLC,7.4,TCMU,87901
24669,titan solar power new mexico,9.9,TCMU,88061
24670,NM Solar Group INC,8.1,PNM,88310
24672,NM Solar Group INC,6.6,PNM,87048
24673,NM Solar Group INC,0.0,SPS,88201
24675,NM Solar Group INC,5.8,PNM,87121
24676,Titan Solar Power,6.2,PNM,87108
24680,"Solcius,LLC",4.9,PNM,87105
24684,"ION Developer, LLC",3.0,PNM,87120
24685,Titan Solar Power,4.6,PNM,87031
24686,Positive Energy Solar,5.9,PNM,87505
24687,Positive Energy Solar,4.4,PNM,87107
24688,KingSolarNM LLC,8.5,PNM,88220
24689,Titan Solar Power NM Inc.,4.0,PNM,87114
24691,Positive Energy Solar,4.3,PNM,87506
24692,Positive Energy Solar,9.6,PNM,87122
24694,Positive Energy Solar,6.7,PNM,87111
24695,Positive Energy Solar,6.3,PNM,87104
24696,Positive Energy Solar,3.0,PNM,87505
24697,Organ Mountain Solar & Electric,7.9,EPE,88011
24698,Sunrun,6.6,PNM,87111
24699,ION Developer LLC,4.0,PNM,87144
24700,Ion Developer LLC,6.7,PNM,87112
24701,Titan Solar Power New Mexico,5.2,PNM,87120
24702,NM Solar Group INC,6.1,PNM,88310
24703,NM Solar Group INC,6.1,PNM,88310
24704,NM-01 Albuquerque Solar,4.3,PNM,87120
24705,ION Developer LLC,5.8,PNM,87124
24706,NM Solar Group INC,7.2,PNM,88352
24707,"DeMent Electric, Inc.",3.7,PNM,88061
24708,"Solcius, LLC",3.4,PNM,87105
24709,Positive Energy Solar,7.4,PNM,87059
24710,Positive Energy Solar,6.5,PNM,87144
24711,Titan Solar Power,6.5,PNM,88008
24720,Yellow Bird Services,5.6,EPE,88005
24721,Solar Works Energy,11.0,PNM,87107
24722,ION Developer LLC,8.5,PNM,87114
24723,Sunrun Installation Services,4.3,PNM,87008
24724,Solcius LLC,3.1,PNM,88030
24725,Erus Energy,7.9,EPE,88013
24726,Solcius LLC,6.1,PNM,87110
24727,Sunrun Installation Services,6.6,PNM,87105
24732,Solcius LLC,5.4,PNM,88310
24733,Tesla,4.1,PNM,87120
24734,Solcius LLC,3.8,PNM,87112
24735,ION Solar,9.9,PNM,87111
24736,ION Solar,6.7,PNM,87002
24737,Luz Energy Corp,7.9,PNM,87501
24738,ION Solar,4.7,PNM,87114
24739,Erus Energy,8.1,EPE,88012
24743,Sunspot Solar Energy Systems,4.4,EPE,88011
24747,Modern Era Solar,8.0,SWEC,88220
24755,Titan Solar,7.3,EPE,88008
24756,Solar Works Energy,8.3,PNM,87110
24758,Positive Energy Solar,7.6,PNM,87144
24759,Positive Energy Solar,4.1,PNM,87104
24760,Positive Energy Solar,6.7,PNM,87043
24761,Positive Energy Solar,8.1,PNM,87106
24762,Positive Energy Solar,10.4,PNM,87107
24763,Positive Energy Solar,4.8,PNM,87540
24764,Titan Solar Power,11.6,PNM,87124
24771,"Titan Solar Power NM, Inc",3.3,PNM,87124
24772,Solcius LLC,6.4,PNM,87121
24778,Titan Solar Power NM INC.,4.9,PNM,88061
24779,Yellow Bird Services,10.2,EPE,88007
24780,Osceola Inc,7.9,CNMEC,87015
24781,GWS Electric,8.0,KCEC,87557
24784,ion solar llc,3.2,PNM,87120
24787,"ION Developer, LLC",4.8,PNM,87120
24788,TITAN SOLAR POWER,6.6,PNM,87124
24789,Poulin Design Remodeling,5.6,PNM,87031
24790,Titan Solar Power,5.1,PNM,87114
24792,Titan Solar Power,4.4,PNM,87120
24795,Yellow Bird Services,20.1,PNM,88337
24796,Organ Mountain Solar & Electric,19.8,EPE,88005
24797,"Solcius, LLC",4.3,EPE,88011
24798,Solar Works Energy,5.9,PNM,87031
24799,Organ Mountain Solar & Electric,7.9,PNM,88337
24800,Titan Solar Power,4.5,PNM,87121
24801,MySolar LLC / Add On Electric,6.1,PNM,87120
24802,Solar Works Energy,4.7,PNM,87120
24803,Solar Works Energy,3.2,PNM,87104
24804,Solar Works Energy,4.3,PNM,87102
24805,Titan Solar Power,6.3,PNM,87024
24806,Solar Works Energy,6.3,PNM,87110
24807,"Solcius, LLC",3.1,PNM,87507
24808,Marc Jones Constr. dba SunPro,20.8,SPS,88240
24809,Solcius LLC,7.1,PNM,87031
24810,ION Solar,6.7,PNM,87111
24816,Sunrun Installation Services,4.6,PNM,87123
24817,Solcius LLC,3.3,PNM,87031
24824,"Titan Solar Power NM, Inc",4.9,PNM,88001
24825,Nexus Energy Systems Inc,2.9,PNM,87110
24826,Solcius LLC,9.9,EPE,88007
24851,Solcius LLC,9.7,EPE,88005
24853,NM Solar Group,5.5,PNM,87106
24860,Erus Energy,9.9,EPE,88011
24865,ION Solar,9.9,PNM,87031
24881,Solcius LLC,3.9,PNM,87105
24883,Solcius LLC,4.8,PNM,87105
24884,Sol Energy,2.6,PNM,87002
24885,Solcius LLC,7.9,EPE,88007
24887,Luz Energy Corp,8.5,PNM,87123
24888,Solcius LLC,2.5,PNM,87112
24889,Solcius LLC,3.1,PNM,88030
24893,Sunspot Solar Energy Systems,9.9,EPE,88011
24894,Solcius LLC,3.5,PNM,87105
24928,Solcius LLC,6.2,EPE,88024
24939,"Titan Solar Power NM, Inc",2.6,PNM,87031
24941,Solcius LLC,4.8,PNM,87114
24942,Vivint Solar,5.7,PNM,87120
24943,Erus Energy,6.3,EPE,88011
24944,ION Solar,7.4,PNM,87124
24948,Erus Energy,7.6,EPE,88012
24951,ION Solar,7.1,PNM,87144
24954,LCH Electric LLC,6.9,EPE,88012
24955,Erus Energy,6.6,EPE,88011
24956,Affordable Solar,7.2,PNM,87107
24960,Affordable Solar,5.1,PNM,87112
24961,"Titan Solar Power NM, Inc",6.3,PNM,88337
24977,Erus Energy,13.5,EPE,88001
24984,Los Ebanistas/Sol Luna Solar,4.4,KCEC,87557
24987,Affordable Solar,12.3,PNM,87111
24988,Affordable Solar,4.7,PNM,87108
24991,Affordable Solar,10.2,PNM,87048
24992,Affordable Solar,12.5,PNM,87122
24994,Affordable Solar,6.0,PNM,87104
24998,Affordable Solar,12.5,PNM,87122
24999,Affordable Solar,6.7,PNM,87043
25002,Affordable Solar,3.3,PNM,87106
25007,Yellow Bird Services,5.9,EPE,88012
25023,"POULIN DESIGN REMODELING, INC.",8.5,PNM,87107
25029,Solar Works Energy,13.2,PNM,87031
25041,Vivint Solar,9.0,PNM,87144
25053,ION Solar,7.8,PNM,87124
25055,PPC Solar,3.6,PNM,87123
25071,Ion Developer LLC,4.6,PNM,87505
25072,"POULIN DESIGN REMODELING, INC.",11.0,PNM,87031
25105,Positive Energy Solar,6.8,PNM,87506
25110,Encor Solar LLC,9.9,EPE,88012
25111,LCH Electric LLC,7.0,EPE,88007
25112,Five Star Electric,5.4,PNM,87111
25113,Sunrun Installation Services,4.7,PNM,87506
25114,Affordable Solar,8.7,PNM,87048
25115,Luz Energy Corp,4.4,PNM,87120
25116,Siempro Sol Solar & Electric,7.0,PNM,87122
25117,Luz Energy Corp,9.9,PNM,87506
25118,Erus Energy,7.7,EPE,88011
25119,Poulin Design Remolding,5.0,PNM,87121
25120,PLE Electric LLC,6.8,OCEC,88337
25121,Solcius LLC,9.1,PNM,87002
25122,"Titan Solar Power NM, Inc",2.9,PNM,87121
25123,"Titan Solar Power NM, Inc",4.2,PNM,87144
25124,ION Solar,3.9,JMEC,87532
25126,Marc Jones Constr. dba SunPro,10.1,EPE,88011
25127,Marc Jones Constr. dba SunPro,9.7,other,88210
25128,Marc Jones Constr. dba SunPro,15.5,other,88220
25129,"POULIN DESIGN REMODELING, IN",1.3,PNM,87123
25130,Marc Jones Constr. dba SunPro,8.3,PNM,87109
25131,Marc Jones Constr. dba SunPro,7.6,PNM,87114
25132,Marc Jones Constr. dba SunPro,6.4,PNM,88061
25133,Marc Jones Constr. dba SunPro,21.4,SWEC,88203
25134,Marc Jones Constr. dba SunPro,6.9,PNM,88065
25135,Marc Jones Constr. dba SunPro,6.9,PNM,87108
25136,Marc Jones Constr. dba SunPro,4.1,MSMEC,87565
25137,Marc Jones Constr. dba SunPro,4.1,PNM,87124
25138,Marc Jones Constr. dba SunPro,7.6,SPS,88203
25139,Marc Jones Constr. dba SunPro,10.1,SPS,88220
25140,Marc Jones Constr. dba SunPro,5.9,SWEC,88210
25141,Marc Jones Constr. dba SunPro,8.6,EPE,88310
25142,Marc Jones Constr. dba SunPro,8.5,PNM,87144
25143,Marc Jones Constr. dba SunPro,14.2,SWEC,88220
25144,Marc Jones Constr. dba SunPro,11.4,SPS,88210
25145,Marc Jones Constr. dba SunPro,2.8,PNM,87114
25146,Marc Jones Constr. dba SunPro,6.7,PNM,88061
25147,Marc Jones Constr. dba SunPro,2.8,EPE,88011
25148,Marc Jones Constr. dba SunPro,10.7,SWEC,88201
25149,Marc Jones Constr. dba SunPro,3.9,PNM,87110
25150,Marc Jones Constr. dba SunPro,12.1,PNM,87120
25151,Marc Jones Constr. dba SunPro,6.4,PNM,87124
25152,Marc Jones Constr. dba SunPro,6.0,PNM,88030
25153,Marc Jones Constr. dba SunPro,3.6,PNM,87144
25154,Marc Jones Constr. dba SunPro,5.0,EPE,88012
25155,Marc Jones Constr. dba SunPro,6.0,PNM,87110
25156,Energy Concepts Corporation,3.8,MSMEC,87742
25157,Marc Jones Constr. dba SunPro,11.4,other,88203
25158,Marc Jones Constr. dba SunPro,8.9,PNM,87122
25159,Marc Jones Constr. dba SunPro,7.1,PNM,87123
25160,Marc Jones Constr. dba SunPro,7.1,PNM,87120
25161,Marc Jones Constr. dba SunPro,4.3,PNM,87102
25162,Marc Jones Constr. dba SunPro,2.8,PNM,87112
25163,Marc Jones Constr. dba SunPro,7.8,PNM,88310
25164,Marc Jones Constr. dba SunPro,12.1,PNM,87122
25165,Marc Jones Constr. dba SunPro,9.6,EPE,88011
25166,Marc Jones Constr. dba SunPro,6.0,PNM,87114
25167,Marc Jones Constr. dba SunPro,5.0,PNM,88310
25168,Marc Jones Constr. dba SunPro,2.8,PNM,87505
25169,Marc Jones Constr. dba SunPro,9.9,PNM,97031
25170,Marc Jones Constr. dba SunPro,16.3,other,88220
25171,Marc Jones Constr. dba SunPro,14.6,EPE,87937
25172,Marc Jones Constr. dba SunPro,2.8,PNM,87031
25173,Marc Jones Constr. dba SunPro,10.7,other,88220
25174,Marc Jones Constr. dba SunPro,5.3,PNM,87121
25175,Marc Jones Constr. dba SunPro,20.2,other,88230
25176,Marc Jones Constr. dba SunPro,2.5,PNM,87507
25178,Marc Jones Constr. dba SunPro,6.0,PNM,88310
25179,Marc Jones Constr. dba SunPro,6.8,PNM,87104
25180,Solcius LLC,5.4,PNM,87121
25181,ION Developer LLC Provo UT,6.4,PNM,87120
25182,"Titan Solar Power NM, Inc",9.7,PNM,88061
25183,"Titan Solar Power NM, Inc",3.0,PNM,87121
25184,ION Solar,10.5,PNM,87112
25185,Solcius LLC,8.0,PNM,87120
25186,Solcius LLC,6.8,EPE,88012
25187,PPC Solar,3.0,JMEC,87506
25188,Los Ebanistas/Sol Luna Solar,3.7,PNM,87508
25189,"Titan Solar Power NM, Inc",7.3,PNM,87048
25190,Poulin Design Remolding,5.9,PNM,87110
25191,Vivint Solar,4.7,PNM,87114
25192,Affordable Solar,4.6,PNM,87505
25193,Sunspot Solar Energy Systems,9.2,EPE,88007
25194,Affordable Solar,8.8,PNM,87047
25195,Affordable Solar,8.5,PNM,87122
25196,Affordable Solar,9.3,PNM,87123
25197,Affordable Solar,3.6,PNM,87048
25198,Affordable Solar,6.7,PNM,87110
25199,"Poulin Design Remodeling, Inc.",4.0,PNM,87120
25200,Affordable Solar,5.4,PNM,87109
25201,Affordable Solar,4.0,PNM,87108
25202,Affordable Solar,8.8,PNM,87107
25203,Affordable Solar,3.0,PNM,87108
25204,Affordable Solar,9.9,PNM,87102
25205,Affordable Solar,6.0,PNM,87108
25206,Nexus Energy Systems Inc,3.9,PNM,87110
25207,Affordable Solar,3.0,PNM,87106
25208,Affordable Solar,9.6,PNM,87109
25209,Affordable Solar,4.2,PNM,87122
25210,ION Solar,3.0,PNM,87124
25211,Affordable Solar,9.9,PNM,87122
25212,Solcius LLC,7.6,PNM,88220
25213,Erus Energy,6.9,EPE,88012
25214,Affordable Solar,7.1,PNM,87106
25215,Erus Energy,9.9,EPE,88021
25216,Affordable Solar,8.1,PNM,87111
25217,ION Solar,3.0,PNM,87144
25218,Affordable Solar,5.7,PNM,87507
25219,Affordable Solar,9.9,PNM,87105
25220,Affordable Solar,5.7,PNM,87108
25221,Affordable Solar,9.9,PNM,87144
25222,Marc Jones Constr. dba SunPro,2.5,PNM,88310
25223,Marc Jones Constr. dba SunPro,5.7,PNM,87124
25224,Marc Jones Constr. dba SunPro,5.7,PNM,87120
25225,Marc Jones Constr. dba SunPro,7.8,PNM,88061
25226,Marc Jones Constr. dba SunPro,5.0,PNM,87031
25227,Marc Jones Constr. dba SunPro,2.8,PNM,87031
25228,Marc Jones Constr. dba SunPro,9.2,PNM,87008
25229,Marc Jones Constr. dba SunPro,16.2,PNM,88310
25230,Marc Jones Constr. dba SunPro,5.5,EPE,88081
25231,Marc Jones Constr. dba SunPro,3.5,PNM,88310
25232,Marc Jones Constr. dba SunPro,2.8,PNM,87506
25233,Marc Jones Constr. dba SunPro,12.8,PNM,87122
25234,Marc Jones Constr. dba SunPro,8.2,PNM,87112
25235,Marc Jones Constr. dba SunPro,9.9,PNM,87113
25236,Marc Jones Constr. dba SunPro,9.2,PNM,87112
25237,Marc Jones Constr. dba SunPro,5.7,PNM,87124
25238,Marc Jones Constr. dba SunPro,6.4,PNM,87124
25239,Marc Jones Constr. dba SunPro,9.6,PNM,87105
25240,Marc Jones Constr. dba SunPro,4.3,PNM,87144
25241,Marc Jones Constr. dba SunPro,7.8,PNM,87144
25242,Solar Works Energy,3.6,PNM,87106
25243,Titan Solar Power,3.3,EPE,88008
25245,Marc Jones Constr. dba SunPro,5.0,PNM,87124
25246,Marc Jones Constr. dba SunPro,4.8,PNM,88030
25247,Marc Jones Constr. dba SunPro,6.9,PNM,88310
25248,Marc Jones Constr. dba SunPro,8.3,PNM,88030
25249,Marc Jones Constr. dba SunPro,26.6,other,88210
25250,Marc Jones Constr. dba SunPro,5.3,PNM,88310
25251,Marc Jones Constr. dba SunPro,12.8,EPE,88005
25252,Marc Jones Constr. dba SunPro,5.3,PNM,88030
25253,Marc Jones Constr. dba SunPro,3.9,PNM,87121
25254,Marc Jones Constr. dba SunPro,4.6,PNM,87111
25255,Marc Jones Constr. dba SunPro,7.5,other,88220
25256,Marc Jones Constr. dba SunPro,19.5,other,88201
25257,Marc Jones Constr. dba SunPro,3.9,PNM,87508
25258,Marc Jones Constr. dba SunPro,10.7,PNM,87112
25259,Marc Jones Constr. dba SunPro,9.9,PNM,88310
25260,Marc Jones Constr. dba SunPro,7.8,PNM,87031
25261,Marc Jones Constr. dba SunPro,4.3,MSMEC,87569
25262,Marc Jones Constr. dba SunPro,6.4,PNM,87120
25263,Marc Jones Constr. dba SunPro,7.1,PNM,87113
25264,Marc Jones Constr. dba SunPro,5.7,PNM,87120
25265,Marc Jones Constr. dba SunPro,6.4,PNM,87123
25266,Marc Jones Constr. dba SunPro,5.2,PNM,88061
25267,Marc Jones Constr. dba SunPro,6.7,PNM,87124
25268,Solar Works Energy,5.3,PNM,87108
25269,Marc Jones Constr. dba SunPro,6.4,PNM,87110
25270,Marc Jones Constr. dba SunPro,7.1,PNM,87105
25271,Marc Jones Constr. dba SunPro,3.6,PNM,87508
25272,Marc Jones Constr. dba SunPro,3.2,PNM,87121
25273,Marc Jones Constr. dba SunPro,3.0,PNM,87505
25274,Marc Jones Constr. dba SunPro,2.8,PNM,87124
25275,Organ Mountain Solar & Electric,10.6,EPE,88011
25276,Organ Mountain Solar & Electric,4.5,EPE,88007
25277,Energy Concepts Corporation,6.4,EPE,88012
25278,Titan Solar Power,8.5,PNM,87120
25279,Solar Works Energy,5.3,PNM,87508
25280,Organ Mountain Solar & Electric,9.9,SIEC,87901
25281,Marc Jones Constr. dba SunPro,5.7,PNM,88030
25283,Marc Jones Constr. dba SunPro,9.9,EPE,88012
25284,Solar Works Energy,9.2,EPE,88005
25285,Marc Jones Constr. dba SunPro,8.6,EPE,88081
25286,Marc Jones Constr. dba SunPro,7.1,PNM,88310
25287,Marc Jones Constr. dba SunPro,9.2,PNM,87112
25288,Marc Jones Constr. dba SunPro,6.0,PNM,88061
25289,Marc Jones Constr. dba SunPro,5.3,OCEC,88316
25290,Marc Jones Constr. dba SunPro,11.0,SPS,88203
25291,Marc Jones Constr. dba SunPro,12.1,PNM,88310
25292,Marc Jones Constr. dba SunPro,9.9,PNM,87113
25293,Marc Jones Constr. dba SunPro,10.7,PNM,87111
25294,Solar Works Energy,5.3,CNMEC,87059
25295,Marc Jones Constr. dba SunPro,8.6,PNM,88310
25296,Marc Jones Constr. dba SunPro,3.5,PNM,88310
25297,Marc Jones Constr. dba SunPro,11.7,PNM,88310
25298,Marc Jones Constr. dba SunPro,3.2,PNM,87120
25299,Marc Jones Constr. dba SunPro,6.0,OCEC,88352
25300,Marc Jones Constr. dba SunPro,6.0,PNM,88026
25301,Marc Jones Constr. dba SunPro,5.5,SEC,87801
25302,Organ Mountain Solar & Electric,2.0,EPE,88005
25303,Marc Jones Constr. dba SunPro,3.8,MSMEC,87535
25304,Titan Solar Power,5.7,PNM,87124
25305,Marc Jones Constr. dba SunPro,6.0,CDEC,87021
25306,Yellow Bird Services,7.4,PNM,88005
25307,Marc Jones Constr. dba SunPro,9.9,PNM,87108
25308,Los Ebanistas Inc/Sol Luna Solar,6.0,PNM,87105
25309,Titan Solar Power,5.7,PNM,88310
25310,Solar Works Energy,7.2,PNM,87031
25311,Marc Jones Constr. dba SunPro,3.8,SIEC,87935
25312,Marc Jones Constr. dba SunPro,4.5,COAED,87410
25313,Marc Jones Constr. dba SunPro,13.8,OCEC,88316
25314,Marc Jones Constr. dba SunPro,8.5,PNM,87002
25315,Marc Jones Constr. dba SunPro,7.2,EPE,88001
25316,Marc Jones Constr. dba SunPro,9.9,EPE,88011
25317,Marc Jones Constr. dba SunPro,7.4,other,88253
25318,Solar Works Energy,9.2,PNM,87109
25319,Tesla,3.7,PNM,87121
25320,PPC Solar,7.8,PNM,87578
25321,SunState Solar Inc./Energized,8.6,PNM,87112
25322,Solar Works Energy,5.6,PNM,87111
25323,Marc Jones Constr. dba SunPro,5.3,PNM,87122
25324,Solar Works Energy,6.9,PNM,87111
25325,"Vivint Solar Developer, LLC",2.6,PNM,87120
25326,Organ Mountain Solar & Electric,5.9,EPE,88005
25327,Solar Works Energy,4.3,PNM,87505
25328,Solar Works Energy,12.2,PNM,87120
25329,ION Developer LLC,5.3,PNM,87107
25330,Solar Works Energy,7.3,PNM,87124
25331,Solar Works Energy,13.5,PNM,87111
25332,Solar Works Energy,7.6,PNM,87106
25333,Organ Mountain Solar & Electric,6.3,EPE,88005
25334,Organ Mountain Solar & Electric,7.3,EPE,88005
25335,Solar Works Energy,4.6,PNM,87106
25336,Solar Works Energy,9.8,PNM,87144
25337,Yellow Bird Services,3.7,PNM,88310
25338,Yellow Bird Services,6.7,EPE,88012
25339,Solar Works Energy,4.0,PNM,87106
25340,Solar Works Energy,7.6,JMEC,87566
25341,Organ Mountain Solar & Electric,14.2,PNM,88062
25342,Marc Jones Constr. dba SunPro,16.8,other,88220
25343,Solar Works Energy,4.6,EPE,88012
25344,Marc Jones Constr. dba SunPro,6.4,TCMU,87901
25345,Marc Jones Constr. dba SunPro,7.1,FEUS,87401
25346,Marc Jones Constr. dba SunPro,5.5,JMEC,87532
25347,Marc Jones Constr. dba SunPro,12.4,PNM,87223
25348,Marc Jones Constr. dba SunPro,7.6,PNM,87031
25349,Marc Jones Constr. dba SunPro,14.2,other,88203
25350,Marc Jones Constr. dba SunPro,12.4,PNM,88310
25351,Marc Jones Constr. dba SunPro,6.7,EPE,88063
25352,Marc Jones Constr. dba SunPro,13.1,EPE,88203
25353,Marc Jones Constr. dba SunPro,6.7,PNM,88061
25354,Marc Jones Constr. dba SunPro,4.3,RPS,87740
25355,Marc Jones Constr. dba SunPro,11.0,OCEC,88352
25356,Solar Works Energy,6.6,PNM,87507
25357,Solar Works Energy,6.1,PNM,87112
25358,Marc Jones Constr. dba SunPro,14.5,FEUS,87418
25359,Marc Jones Constr. dba SunPro,3.8,EPE,88001
25360,Marc Jones Constr. dba SunPro,8.5,RPS,87740
25361,Marc Jones Constr. dba SunPro,6.4,EPE,88081
25362,Marc Jones Constr. dba SunPro,14.2,PNM,87119
25363,Marc Jones Constr. dba SunPro,11.4,PNM,87507
25364,Marc Jones Constr. dba SunPro,17.4,EPE,88072
25365,Marc Jones Constr. dba SunPro,11.0,PNM,87144
25366,Marc Jones Constr. dba SunPro,12.8,PNM,88061
25367,Marc Jones Constr. dba SunPro,14.6,PNM,87144
25368,Marc Jones Constr. dba SunPro,5.7,CNMEC,87056
25369,Marc Jones Constr. dba SunPro,11.4,CNMEC,87015
25370,Marc Jones Constr. dba SunPro,3.6,PNM,87112
25371,Marc Jones Constr. dba SunPro,8.5,PNM,87105
25372,Marc Jones Constr. dba SunPro,9.2,PNM,87110
25373,Marc Jones Constr. dba SunPro,9.9,PNM,87144
25374,Marc Jones Constr. dba SunPro,6.6,EPE,88012
25375,Marc Jones Constr. dba SunPro,12.1,PNM,88061
